"workerid","language","enjoyment","gender","age","problems","comments","asses","fairprice","education"
54,"English",0,"Female",35,"No","none","Yes",".30",2
55,"English",0,"Female",29,"No","","Yes","Yes",2
56,"English",1,"Male",20,"None","","Yes","Yes",2
57,"english",1,"Male",22,"nope","thanks!","Yes","30",2
58,"English",0,"Female",33,"None","","Yes","Yes",3
59,"english",1,"Female",42,"none","","Yes","1.00",3
60,"English",0,"Male",55,"no","","Yes","yes",2
61,"English",0,"Male",35,"","The survey really bombards with numbers very quickly, they started to just blend together after awhile. But that might be the point. ","Yes","Yes",1
62,"English",0,"Female",59,"no","","Yes",".40",2
63,"English",1,"Male",32,"no",NA,"Yes","0.5",3
64,"English",0,"Female",37,"No",NA,"Yes","1",3
65,"English",1,"Male",27,"No",NA,"Yes","0.3",3
66,"English",1,"Female",29,"no",NA,"No","0.3",3
67,"English",0,"Male",51,"None",NA,"Yes","0.5",2
68,"English",0,"Male",24,"",NA,"Confused","0.3",1
69,"English ",0,"Female",26,"",NA,"Confused",NA,3
70,"English",1,"Male",33,"No.",NA,"Yes",NA,4
71,"English",0,"Female",47,"no",NA,"Yes","0.5",3
72,"English",1,"Male",31,"no","","Yes","yes",2
73,"english",0,"Male",38,"no","","Yes","$0.35",1
74,"English",0,"Male",56,"none","none","Yes","0.50",3
75,"english",0,"Female",27,"no","","Yes",".30",1
76,"English",1,"Male",28,"no","","Yes",".50",2
77,"English",0,"Male",62,"No","None","Yes","$0.60",2
78,"english",0,"Female",29,"no","","Yes",".40",2
79,"English",1,"Male",31,"No.","Thanks for the unique survey, a welcome change on Mturk!","Yes",".30",3
80,"english",0,"Male",26,"no","","Yes","yes",3
81,"English",1,"Male",35,"No","None","Yes",".30",4
82,"English",0,"Female",48,"No","","Yes",".50",3
83,"English",1,"Male",25,"N/A","N/A","Yes","0.50",2
84,"English",1,"Female",49,"no","Thank you. ","Yes",".50",4
85,"english",1,"Male",31,"","","Yes","great",3
86,"English",1,"Other",55,"no","I can&quotechart access the front of the hit it doesn&quotechart open in another page.","Yes","50",2
87,"English",1,"Male",20,"None","","Yes",".3",2
88,"English",0,"Female",59,"no","","Yes",".50",3
89,"English",0,"Male",41,"None","I said .60 as the amount because it took me 6 minutes to complete. I think .10 a minute is fair for a survey such as this.","No","%0.60",2
90,"English",1,"Female",26,"No","","Yes","Yes",3
91,"English",0,"Female",42,"No","","Yes","0.30",3
92,"English",0,"Female",23,"N/A","","Yes","Yes",2
93,"English",1,"Female",36,"No issues!","Thanks!","Yes","yes",2
94,"english",1,"Female",26,"","","Yes","yes",2
95,"English",0,"Male",23,"No","","Yes","yes",2
