"workerid","language","enjoyment","gender","age","problems","comments","asses","fairprice","education"
43,"English",0,"Female",NA,"","","Confused","50 cents",4
44,"English",1,"Male",33,"No.","No comments.","Yes","0.50",3
45,"english",-1,"Male",30,"no","","Yes","10",3
46,"English",0,"Male",39,"no","","Yes","close",2
47,"English ",0,"Male",30,"no","","Yes","30",4
48,"English",1,"Female",40,"No","","Yes","0.30",3
49,"English",1,"Male",24,"Noticed at least 1 spelling error ""percentage"" previous page","","Yes",".50",2
50,"English",0,"Male",36,"I didn&quotechart see any bugs.","","No","0.30",3
51,"English",1,"Male",38,"no","","Yes",".30",3
52,"English",1,"Female",58,"no","","Yes","yes",2
53,"English",1,"Male",48,"no","None at this time.","Yes",".50",4
54,"English",1,"Male",20,"","","Yes","$0.50",2
55,"English",1,"Female",25,"None","","Yes",".25",3
56,"english",0,"Male",28,"no","","Yes","50 cents",2
57,"English",0,"Female",21,"No","","Yes",".30",1
58,"English",1,"Female",39,"","","Yes","0.50",2
59,"English",0,"Male",49,"No.","","Yes",".75",3
60,"English",0,"Female",59,"no","no","Confused",".30",2
61,"English",1,"Female",40,"No Problems or bugs","No additional comments at this time.","Yes","20",2
62,"english",0,"Female",30,"No.","None","Yes",".50",2
63,"English",0,"Male",33,"no","no","Yes","$0.50",2
64,"english",0,"Female",25,"","","Yes","30 cents",3
65,"English",0,"Female",47,"","","Yes",".15",3
66,"english",1,"Male",35,"no","","Yes",".60",2
67,"English",0,"Male",34,"","This was an interesting survey.","Yes","0.30",3
68,"English",0,"Female",30,"No","","Yes",".50",1
69,"english",0,"Male",60,"no","","Yes",".75",4
70,"english",0,"Male",50,"no","","Yes",".30",3
71,"English",1,"Female",28,"no.","Thank you!","Yes",".50",3
72,"English",0,"Male",23,"None","","Yes","Yes",2
73,"English",1,"Female",23,"NonE","It was a good survey.  Thank you.","Yes",".30",2
74,"English",1,"Female",57,"No","No","Yes",".30",2
75,"English",0,"Male",34,"No","Nope","Yes",".50",3
76,"English",0,"Male",30,"None","","Yes","$0.40",3
77,"english",0,"Female",48,"no","","Yes",".70",3
78,"English",0,"Male",31,"no","","Yes",".30",3
79,"English",0,"Male",28,"no","","Yes","1.00",3
80,"English",0,"Male",46,"no","","Yes","0.50",3
81,"english",0,"Male",34,"no","","Yes","yes",3
82,"English",1,"Female",25,"","","No",".40",3
83,"English",1,"Female",56,"no","","Yes",".45",3
84,"English",1,"",27,"","","Yes","",3
85,"English",0,"Male",37,"No","","Yes","Yes",3
86,"English",0,"Male",44," no","thank you very much.","Yes","$1.00",2
87,"english",1,"Female",35,"Nope","","Yes",".30",4
88,"English",1,"Male",29,"I don&quotechart believe so.","It was very interesting and I enjoyed it.  Thank you.","Yes","Current price of 0.30 seems fair.",3
89,"English",1,"Female",48,"No","","Yes",".30",4
90,"",99,"",NA,"","","Yes","",-1
91,"English",0,"Female",38,"none","","Yes",".30",3
92,"English",0,"Male",63,"none","","Yes","yes",2
93,"english",0,"Male",35,"no","","Yes","0.60",1
94,"English",1,"Male",23,"No","","Yes","$.50",2
95,"English",0,"Male",42,"no","no","Yes",".30",2
96,"English",0,"Male",38,"No.","","Yes",".30",3
97,"English",0,"Male",45,"no","","Yes",".50",2
98,"English",0,"Female",42,"No.","","Yes",".20",4
99,"English",1,"Male",28,"No","","Yes","0.15",3
100,"English",0,"Female",27,"No.","","Yes",".50",3
101,"english",0,"Female",35,"no","","Yes",".50",3
102,"English",0,"Female",66,"no","","Yes",".40",3
103,"English",0,"Male",27,"None.","Great study.","Yes","0.35",1
104,"English",0,"Female",24,"None that I could see.","","Yes","$0.30",1
105,"english",0,"Female",39,"","","Yes",".30",2
106,"English",1,"Male",22,"no","none . Great!","Yes","1.00",2
107,"English",1,"Female",24,"no problems","","Yes",".30",1
108,"English",1,"Female",31,"no","","Yes","30",3
109,"English",1,"Male",25,"No","","Yes",".60",3
110,"English",0,"Female",42,"No","None","Yes",".50",3
111,"English",0,"Male",62,"No","None","Yes","$0.50",2
112,"english",0,"Male",26,"no","great task","Yes","1.00",2
113,"Chinese",1,"Female",56,"none","","Yes","100",4
114,"english",0,"Female",30,"mo","","Yes",". 50 cents is good",4
115,"English",1,"Female",55,"none","none","Yes","50",2
116,"English",0,"Male",19,"none","","Yes","Yes",1
117,"English",0,"Male",30,"No","","Yes",".40",2
118,"english",0,"Female",45,"none","","Yes","no",2
119,"English",0,"Female",32,"","","Yes","0.50",2
120,"English",1,"Female",31,"","","Yes","25-35 cents",3
121,"english",1,"Male",61,"no","","Yes","yes",1
122,"English",1,"Male",26,"no","","Yes","yes",3
123,"English",1,"Female",58,"no","","Yes","0.50",2
124,"english",1,"Female",38,"","","Yes","50",2
125,"English",0,"Female",31,"no","none","Yes","30",4
126,"English",1,"Female",25,"No bugs","","Yes","0.35",3
127,"english",0,"Male",31,"no","","Yes",".30",2
128,"English",0,"Male",34,"no","","Yes","0.35",4
129,"English",1,"Male",41,"none","none","Yes","yes",2
130,"english",1,"Male",26,"","","Yes",".50",2
131,"English",0,"Male",53,"no","","Yes","10.00",2
132,"English",1,"Male",36,"no","I tried to remember the Percentages and Letters and did not even see the pattern.","Yes","yes",2
133,"English",1,"Female",26,"","Interesting and quick HIT.","Yes","yes",3
134,"English",0,"Female",22,"","I&quotecharm not sure if it was purposeful to not allow the participant to see the percentages once they were asked on the next page to predict the next animals percentages. If it was intentional then you should make sure that participants know this so they don&quotechart try to go back to that page or think ahead and write down the numbers. I almost wrote down the numbers but decided against it.","Yes",".50",2
135,"English",1,"Male",22,"No.","","No",".25",2
136,"English",1,"Male",21,"No","","No","$1",2
137,"English",0,"Male",47,"no","","Yes","yes",2
138,"English",1,"Female",50,"no","","Yes",".35",3
139,"English",0,"Female",64,"No","","Yes","Yes",2
140,"English",0,"Male",21,"None","","Yes",".30",2
141,"English",1,"Female",40,"","That was fun. I love Sci Fi and imagined I was an animal Scientist haha. ","Yes",".20",1
142,"english",1,"Male",30,"no","","No","50",4
143,"English",1,"Female",38,"No","","Yes","0.30",2
144,"english",0,"Female",33,"no","","Yes","25 cents",3
145,"english",0,"Male",37,"","","Yes","",3
146,"English",0,"Male",23,"no","","Yes","I&quotechard like it to be higher, but it&quotechars okay. ",2
147,"english",0,"Female",47,"no","","Yes","yes",3
148,"English",1,"Male",32,"No","Fun to do!","Yes","yes",4
149,"English",1,"Female",45,"","","Yes","1.00",2
150,"English",0,"Male",42,"None","","Yes",".30",3
151,"Spanish",0,"Female",28,"No","","Yes","Min. wage",2
152,"English",0,"Female",27,"no","","Yes",".4",3
153,"English",1,"Male",39,"None","None","Yes",".30",3
154,"English",1,"Female",35,"no","","Yes",".30",4
155,"English",1,"Male",29,"","","Yes","Yes",3
156,"English",1,"Female",21,"no","","Yes","0.30",3
157,"English",1,"Female",43,"n/a","n/a","Yes",".40",2
158,"English",1,"Female",57,"No problems.  I felt the questions were well written and easy to understand.","","Yes",".30",4
159,"English",1,"Female",71,"I didn&quotechart like the word property I would have chosen the word ability instead.","I do believe certain animals can sense when an earthquake is about to happen. ","No",".25",2
160,"english",0,"Female",57,"no problems","no comments and thank you or this experiment","Yes","1.00",2
161,"English",1,"Male",26,"no","","Yes",".30",2
162,"english",1,"Male",37,"no","","Yes","0.30",4
163,"German",1,"Female",42,"","","Yes",".50",3
164,"English",0,"Male",37,"no","no","Yes","yes",1
165,"English",1,"Male",19,"No","","Yes","0.15",2
166,"French",0,"Female",48,"no","30 cents makes me go very fast and it&quotechars not even 10 cents a minute. I hate rushing through tasks and surveys, but when I am treated poorly I can&quotechart give the best I can give. You get what you pay for. Still my work is honest, just not as thorough as if it paid more.","Yes",".50",3
167,"",1,"Male",64,"no","enjoyed it","Yes","50",2
168,"English",0,"Male",22,"","","Yes",".30",2
169,"English",1,"Male",33,"No","N/A","Yes","0.30",3
170,"English",0,"Female",35,"No","","Yes",".30",1
171,"English",1,"Male",40,"None","cool survey!","Yes","40 cents",2
172,"English",1,"Female",26,"Nope!","None, Thanks!","Yes","0.30",4
173,"Bulgarian",1,"Female",25,"no","","No",".50 would have been better in my opinion.",2
174,"English",0,"Female",54,"no","","Yes","25",3
175,"English",0,"Male",22,"no","","Yes","0.30",2
176,"english",1,"Female",32,"no","This was a fun experiment, thank you!","Yes",".30",3
177,"English",1,"Female",22,"No","","No","40",3
178,"english",0,"Female",43,"no","curious what it is about","Yes","50",2
179,"English",0,"Male",33,"No problems.","Thanks!","Yes","1.00",3
180,"English",0,"Male",27,"","Thanks!","Yes",".30",3
181,"engligh",1,"Female",46,"no","","Yes","open",3
182,"English",0,"Male",36,"No.","Compensation should be raised a bit, perhaps even doubled.","Yes","0.60",3
183,"english",0,"Male",45,"no","no","Yes",".50 cents",2
184,"English",0,"Female",28,"no","","Yes","yes",4
185,"English",0,"Female",53,"none","good luck with your work! ","Yes","yes",4
186,"English",0,"Female",65,"no","none","Confused","1.00",2
187,"English",0,"Male",38,"No problems at all.","","Yes","Yes",2
188,"english",1,"Female",23,"","","Yes",".30",3
189,"English",1,"Female",24,"No","","Yes",NA,2
190,"English",0,"Female",40,"no problems","","Confused",NA,3
191,"English",1,"Male",28,"Nope","","Yes",NA,4
192,"English",0,"Female",29,"None that I experienced","None","Yes",NA,2
193,"English",1,"Female",28,"no","","Yes",NA,2
194,"English",1,"Male",29,"none","","Yes",NA,2
195,"e",99,"Male",27,"","","No",NA,1
196,"English",1,"Male",45,"No","","Yes",NA,3
197,"English",1,"Male",27,"No","n/a","Yes",NA,3
198,"english",0,"Female",29,"no","","Yes",".30",2
199,"English",0,"Other",38,"No","","Yes",".40",4
200,"English",0,"Male",29,"None","","Yes","30 cents is fair",1
201,"English",0,"Male",30,"","","Yes","about $6 per hour",2
202,"English",0,"Male",29,"no","","Yes","yes",3
203,"English",0,"Female",34,"No","No comment","Yes",".50",3
204,"English",0,"Female",39,"nothing ","","Yes","yes",1
205,"English",0,"Male",40,"There were no problems in this experiment.","","Yes",".50",3
206,"English",0,"Female",27,"No.","","Yes","A bit lower than avg.",2
207,"English",0,"Male",34,"No","","Yes","Yes",4
208,"English",0,"Male",30,"No","","Yes",".25",4
209,"English",0,"Female",31,"no, but the last question was worded a bit oddly","","Yes",".35",3
210,"english",1,"Female",38,"no","thanks","Yes","sure",2
211,"English",0,"Female",29,"No.","","Yes",".40",3
212,"English",1,"Male",43,"No","Thank you for using mturk.","Yes",".30",2
213,"English",0,"Male",69,"no","","Yes",".50",2
214,"english",0,"Male",53,"No","","Yes","7.00",2
215,"English",0,"Female",33,"None","","Yes","Yes",3
216,"English",0,"Male",34,"","","Yes",".30",3
217,"English",0,"Female",32,"No","","Yes",".30",4
218,"english",0,"Male",53,"no","no","Yes","50 cents",1
219,"english",1,"Female",42,"no","","Yes",".30",1
220,"English",0,"Female",34,"","","Yes","0.30",3
221,"English",1,"Female",70,"none","none","Yes",".30",2
222,"english",0,"Female",49,"none","none",NA,"0.30",3
223,"english",1,"Male",24,"no","nope","Yes","50 cents",3
224,"English",1,"Female",24,"No","","Yes","Yes",3
225,"English ",1,"Female",36,"No","","Yes",".3",4
226,"english",0,"Female",57,"no","","Yes","yes",3
227,"English",0,"Male",24,"no","","Yes","not really ",3
228,"English",0,"Female",34,"None","None","Yes",".30",3
229,"English",0,"Male",35,"","I&quotecharm really curious as to what your hypothesis is in this study.","Yes",".30",4
230,"english",0,"Female",41,"no","no","Yes",".30",2
231,"English",1,"Male",38,"No","Good Survey","Yes","$1.00",2
232,"english",0,"Male",41,"no","","Yes",".40",2
233,"English",0,"Female",49,"no","","Yes",".35",3
234,"English",0,"Female",28,"","","Yes",".30",2
235,"English ",1,"Female",26,"I wish I could see the data in a table. ","I am not 100% sure I did the HIT correctly but I am like 80% sure I did. ","Yes","yes",3
236,"English",0,"Female",41,"No","","Yes","yes",3
237,"english",0,"Female",34,"no","","Yes",".50",3
238,"English",1,"Female",55,"No","","Yes","0.50",2
239,"english",1,"Male",37,"no","no","Yes",".75",3
240,"English",0,"Male",48,"no","","Yes","no",3
241,"Spanish",1,"Male",36,"no","no","Yes","0.30",2
242,"English",0,"",32,"no","","Yes","unsure",1
243,"English",0,"Male",33,"Nope.","None.","Yes",NA,3
244,"ENGLISH",1,"Male",22,"","","Yes",NA,1
245,"English",0,"Male",33,"None","None","Yes",NA,3
246,"English",1,"Male",36,"no","thats all?","Yes",NA,3
247,"English",99,"Female",NA,"","","Yes",NA,2
248,"English",0,"Female",52,"no","","Yes","50",3
249,"English",1,"Female",61,"no","Thank you for allowing me to participate in your research study!","Yes",NA,3
250,"English",0,"Male",38,"Nope","","Yes",NA,4
251,"English",0,"Female",62,"no","","Yes",NA,3
252,"English",0,"Male",22,"No","","Yes","$0.50",3
253,"english",1,"Female",23,"","","Yes","yes",3
254,"English",0,"Male",32,"no","","Yes","yes",1
255,"English",1,"Female",33,"Links are better. These in-screen surveys are always glitchy.","","No","$0.50",2
256,"english",0,"Female",26,"","","Yes","1.00",2
257,"english",0,"Male",33,"","","Yes","yes",2
258,"English",0,"Male",23,"no","","Yes","0.30",3
259,"English",1,"Female",24,"","I&quotecharm unsure if I was supposed to look for a specific pattern--regardless, I didn&quotechart really look for one other than seeing that the numbers were similar.","Confused","",3
260,"English",0,"Female",48,"No problems or bugs.","No other comments.","Yes","Barely.",3
261,"english ",1,"Female",32,"no","","Yes","30",3
262,"English",1,"Male",28,"no","","Yes","yes",2
263,"English",0,"Male",33,"No","","Yes",".40",3
264,"English",1,"Female",55,"all good, thanks","thank you :)","Yes","yes",2
265,"english",1,"Male",75,"no","nice survey","Yes","1oo",1
266,"English",0,"Male",36,"None","","Yes","0.75",2
267,"English",0,"Male",46,"None","Thanks","No",".3",2
268,"English",0,"Female",35,"","","No","Yes",3
269,"English",0,"Female",29,"no","","Yes",".30",4
270,"english",1,"Female",28,"no","","Yes",".50",3
271,"English",1,"Male",32,"none","none","Yes",".50",3
272,"",99,"",NA,"","","Yes","",-1
273,"ENGLISH",1,"Male",35,"NO","THANKS","No","YES",2
274,"English",1,"Male",30,"No problems.","","Yes",".30",1
275,"english",1,"Female",38,"none","none","No","1.00",2
276,"English",1,"Male",26,"","","Yes",".4",3
277,"English",1,"Female",26,"No everything worked good","Good hit!","Yes","yes",2
278,"English",1,"Female",47,"no","","Yes",".30",4
279,"english",1,"Male",38,"","","Yes","",2
280,"English",1,"Female",27,"No issues at all","","Yes",".50",1
281,"English",1,"Female",42,"no","","Yes","I don&quotechart know",4
282,"English",1,"Male",49,"","","Yes",".30",4
283,"English",1,"Male",26,"No","","Yes",".50",3
284,"English",0,"Female",49,"No.","No.","Yes",".50",1
285,"English",0,"Male",33,"","","Yes",".3",3
286,"English",1,"Male",70,"no","","Yes","30",-1
287,"English",1,"Male",20,"","","Yes","50",2
288,"English",1,"Male",36,"n/a","n/a","Yes",".25",3
289,"English",0,"Female",23,"No.","","Yes","Yes.",1
290,"English",0,"Female",41,"no","none","Yes","yes",2
291,"English, Spanish",0,"Male",23,"No, but some grammar issues. ","","Yes","0.30",3
292,"English",0,"Female",22,"No","None","Yes",".30",2
293,"english",1,"Female",27,"no","","No",".30",1
294,"Kickapoo",1,"Female",32,"No","","Yes",".50",4
295,"English",0,"Female",33,"No","I would have liked there to be numerical values visible on the page when you have to predict percentage.  ","Yes","0.30",3
296,"english",1,"Female",54,"no","","Yes",".30",2
297,"English",1,"Male",29,"No",NA,"Yes","Yes",4
298,"english",1,"Female",30,"no",NA,"Yes","0.30",3
