"workerid","language","enjoyment","gender","age","problems","comments","asses","fairprice","education"
55,"English",1,"Male","26","No","None","Yes","Yes",4
56,"English",1,"Female","28","No","Thanks!","Yes",".80",3
57,"English",0,"Male","62","No","None","Yes","1.00",2
58,"English",1,"Male","64","None","On my computer your font was very small and somewhat difficult to read.","Yes",".80",2
59,"English",0,"Male","32","none","none","Yes","1.2",3
60,"English",1,"Female","36","","I&quotecharm not sure what to put for pay. I have health issues, so it does take me a little longer to get through tasks. I spent almost 15 minutes on this, so I do feel the pay was low for that amount of time. Interesting, though. Thanks!","Yes","",3
61,"english",0,"Female","32","no","","Yes","1.00",2
62,"English",0,"Male","55","no","","Yes","$8.00 is what is seems to pay.",3
63,"english",1,"Male","36","","","Yes","yes",3
64,"English",0,"Male","33","no","","Yes","its close to fair",3
65,"English",0,"Male","20","None","None.","Yes","$1",2
66,"English",1,"Female","32","no","n/a","Yes","1.00",3
67,"turkish",0,"Female","33","no","","Yes","1.50",3
68,"English",1,"Male","39","no","","No","yes",3
69,"English",1,"Male","23","No","Thank you for the fair pay","Yes","Absolutely",1
70,"English",0,"Female","39","no","","Yes","1.00",4
71,"english ",0,"Female","34","No issues","Thank you for the survey ","Yes","1.00",2
72,"English",0,"Male","30","","","Yes",".80",4
73,"English",0,"Female","377","None.","","Yes",".80",2
74,"english",0,"Female","49","no","","Yes",".80",1
75,"English",1,"Female","58","","","Yes","1.00",2
76,"english",1,"Male","30","","thank you!","Yes","yes",3
77,"ENGLISH",1,"Male","51","NO","","Yes",".80",3
78,"English",0,"Male","34","none","none","Yes","yes, but because it has some writing as well I&quotechard think $1.00 would be a bit more fair. ",3
79,"English",0,"Female","35","no","","Yes","1.00",3
80,"english",0,"Female","43","no","no","Yes","1.00",3
81,"English",0,"Female","34","no","","Yes","0.80",3
82,"ENGLISH",0,"Male","24","no","gret","Yes","1.50",3
83,"English",0,"Female","27","","","Yes",".95",3
84,"english",0,"Female","30","no","",NA,"yes",3
85,"English",1,"Female","35","No","","Yes",".80",3
86,"english",1,"Male","23","","","Yes","yes",3
87,"English",1,"Male","40","No, thank you","Some of them made me laugh! Good luck with your study.","Yes","I think .80 is already fair.",2
88,"English",0,"Female","26","No bugs","","Yes","0.80",1
89,"English",1,"Female","57","","Timer a bit short, made me nervous. ","Yes","1.50",4
90,"English",1,"Male","32","no","","Yes","yes",4
91,"English",1,"Female","39","No","","Yes",".8",3
92,"English",0,"Male","21","No.","","Yes","$1",2
93,"English ",1,"Male","26","","","Confused",".75",2
94,"english",0,"Female","19","no","","Yes","1
1.00",2
95,"English ",1,"Male","37","None","None.","Yes","1.00",2
96,"English",1,"Male","21","None","","Yes","Very fair",2
97,"english",0,"Female","22","No","","Yes","1.00",2
98,"English",1,"Male","27","No.","great survey!","Yes",".80",3
99,"English",0,"Male","38","no","","Yes","sure",1
100,"English",1,"Male","36","none"," None","Yes",".75",3
101,"English",1,"Male","30","No","","Yes",".80",3
102,"english",0,"Male","28","no","","Yes","1.00",3
103,"English",-1,"Male","28","No.","No.","Yes","$1.50",3
104,"English",1,"Male","41","I did not experience any problems.","I enjoyed the survey. It was interesting to read a general statement and use intuition to break down down the information more specifically. For example, when presented with an animal that is known to lay eggs, my instinct was to think that fact was true among one sex, so I estimated half of the total population.","Yes","$0.80",3
105,"English",1,"Female","50","no","","Yes","0.80",3
106,"English",1,"Female","40","no","","Yes","1.00",2
107,"english",0,"Male","24","no","","Yes","1.00",3
108,"English",1,"Male","26","","","Yes",".9",1
109,"English",0,"Male","27","","","Yes",".80",3
110,"english",0,"Female","32","","","Confused",".80",1
111,"english",0,"Male","31","no","","Yes","1",2
112,"English",1,"Female","36","no","n/a","Yes","It&quotechars close, but could be a little higher, more like $1.",3
113,"spanish",0,"Female","27","no","","Yes","yes",3
114,"English",0,"Male","Male","No.","N/A","Yes","1.00",2
115,"English",0,"Female","53","no","no","Yes","1.50",3
116,"English",0,"Male","40","no","","Yes",".85",3
117,"english",1,"Female","36","No","","Yes","Yes.",3
118,"English",1,"Male","33","No","None at this time","Yes","Indeed",3
119,"English",1,"Female","37","No","","Yes","1.00",-1
120,"English",-1,"Male","26","No.","","Yes","$1.00",1
121,"English",0,"Female","30","no","","Yes","Yes",2
122,"English",1,"Female","25","none","none just Worker id: A2GN5L03ZQEOZF","Yes","1.00",2
123,"english",0,"Female","40","no","","No","yes",3
124,"English",0,"Female","50","no","","Yes","1.00",2
125,"English",1,"Female","29","no","","Yes",".50",1
126,"English",0,"Female","44","No","no","Yes",".80",2
127,"english",0,"Male","35","no","n/a","Yes","no",3
128,"english",0,"Female","33","no","","Yes",".25",0
129,"English",1,"Male","34","No","simple and straightforward","Yes","1.00",3
130,"English",1,"Male","44","No","","Yes",".80",2
131,"english",0,"Male","28","no","","Yes","yes",2
132,"English",0,"Male","29","No","","Yes","Yes",2
133,"English ",0,"Male","25","no","","Yes","1.20",3
134,"English",0,"Male","28","","","Yes","yes",4
135,"English",0,"Male","27","","","Yes",".80",3
136,"English",1,"Male","28","No","Thanks for your research","Yes",".90",1
137,"English",0,"Male","47","no","","Yes","I think it&quotechars perhaps a little low.",2
138,"eng",1,"Female","23","no","great i loved it","No","1.00",3
139,"English and Danish",0,"Female","34","No","Thank you.","Yes","Based on the  time, $1.80",3
